Note: This data does not necessarily correspond to the one uploaded in BBVA Research web,,
,,
item_id,timestamp,target
Consumo_BD,27/12/2017,"1853,99"
Consumo_BD,28/12/2017,"1917,46"
Consumo_BD,29/12/2017,"2138,72"
Consumo_BD,30/12/2017,"1928,66"
Consumo_BD,31/12/2017,"1266,86"
Consumo_BD,1/01/2018,"832,48"
Consumo_BD,2/01/2018,"1898,4"
Consumo_BD,3/01/2018,"1865,81"
Consumo_BD,4/01/2018,"1915,36"
Consumo_BD,5/01/2018,"2007,59"
Consumo_BD,6/01/2018,"995,084"
Consumo_BD,7/01/2018,"1133,46"
Consumo_BD,8/01/2018,"1594,42"
Consumo_BD,9/01/2018,"1454,13"
Consumo_BD,10/01/2018,"1509,77"
Consumo_BD,11/01/2018,"1466,55"
Consumo_BD,12/01/2018,"1564,68"
Consumo_BD,13/01/2018,"1440,83"
Consumo_BD,14/01/2018,"997,908"
Consumo_BD,15/01/2018,"1451,47"
Consumo_BD,16/01/2018,"1419,57"
Consumo_BD,17/01/2018,"1392,5"
Consumo_BD,18/01/2018,"1426,08"
Consumo_BD,19/01/2018,"1538,62"
Consumo_BD,20/01/2018,"1460,94"
Consumo_BD,21/01/2018,"1014,92"
Consumo_BD,22/01/2018,"1417,03"
Consumo_BD,23/01/2018,"1393,13"
Consumo_BD,24/01/2018,"1384,21"
Consumo_BD,25/01/2018,"1591,78"
Consumo_BD,26/01/2018,"1647,58"
Consumo_BD,27/01/2018,"1516,96"
Consumo_BD,28/01/2018,"1052,02"
Consumo_BD,29/01/2018,"1621,51"
Consumo_BD,30/01/2018,"1654,92"
Consumo_BD,31/01/2018,"1684,62"
Consumo_BD,1/02/2018,"1785,96"
Consumo_BD,2/02/2018,"1827,41"
Consumo_BD,3/02/2018,"1638,29"
Consumo_BD,4/02/2018,"1123,21"
Consumo_BD,5/02/2018,"1705,16"
Consumo_BD,6/02/2018,"1650,58"
Consumo_BD,7/02/2018,"1592,85"
Consumo_BD,8/02/2018,"1596,35"
Consumo_BD,9/02/2018,"1685,61"
Consumo_BD,10/02/2018,"1613,83"
Consumo_BD,11/02/2018,"1138,65"
Consumo_BD,12/02/2018,"1592,48"
Consumo_BD,13/02/2018,"1506,14"
Consumo_BD,14/02/2018,"1558,37"
Consumo_BD,15/02/2018,"1537,33"
Consumo_BD,16/02/2018,"1644,31"
Consumo_BD,17/02/2018,"1519,33"
Consumo_BD,18/02/2018,"1100,14"
Consumo_BD,19/02/2018,"1496,45"
Consumo_BD,20/02/2018,"1480,63"
Consumo_BD,21/02/2018,"1466,68"
Consumo_BD,22/02/2018,"1508,09"
Consumo_BD,23/02/2018,"1647,36"
Consumo_BD,24/02/2018,"1533,41"
Consumo_BD,25/02/2018,"1179,97"
Consumo_BD,26/02/2018,"1769,53"
Consumo_BD,27/02/2018,"1731,14"
Consumo_BD,28/02/2018,"1641,6"
Consumo_BD,1/03/2018,"1792,77"
Consumo_BD,2/03/2018,"1828,03"
Consumo_BD,3/03/2018,"1639,62"
Consumo_BD,4/03/2018,"1137,17"
Consumo_BD,5/03/2018,"1715,52"
Consumo_BD,6/03/2018,"1612,23"
Consumo_BD,7/03/2018,"1573,08"
Consumo_BD,8/03/2018,"1521,29"
Consumo_BD,9/03/2018,"1641,72"
Consumo_BD,10/03/2018,"1571,81"
Consumo_BD,11/03/2018,"1079,18"
Consumo_BD,12/03/2018,"1560,14"
